PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,T_RH_Interaction,CO(GT)
-1.3598816125917215,-1.132531936090776,-1.3001170287714083,-0.29833715669080013,1.6055087494720282,-0.08282432183853526,-0.9142891371239606,-1.6178727872315022,1.7592010169176064,-1.7388193994359245,-0.092929901511832,-0.4684589611152375,0.7
-0.621323864378914,-0.0971454954638404,0.03989973459734812,-0.829301562336625,-0.24206280189387527,-0.45747260892730784,0.3995059194264134,0.1955490263057382,0.6580467756309586,-0.5624076304669396,0.36216248932568124,0.4194993781522875,1.6
-0.5593803113030011,-0.9106634130992898,-0.9350110120854284,-0.12134902147552519,0.22633561957917067,0.5562815796658415,-1.5815665360490943,-0.6767298207121749,-1.0166252996591516,-0.4342835764208129,-1.3142099892754464,-1.247443886362842,1.2
-0.7309163044362983,-1.0881582314924787,-1.2263190041221146,-0.595220480277713,0.7250931979995436,-0.4795107434619415,-1.0062251343092012,-0.9521862987178317,-0.7183960259773512,1.1672670991557754,-0.12424477555705285,0.039721599724059295,1.1
0.11246899513574632,0.6867899524394107,0.7506912351668624,1.2146259346655826,-0.7711795372615753,2.2091416697633677,-1.0358819075947627,0.8306292394854469,-0.5004592490560354,-1.7562908613513055,-1.8026706885218013,-1.609934354095219,2.9
-1.1406967324769528,-1.2212793452873705,-1.471017717432931,-0.8407201517053524,1.8093488032612242,-1.0965785104316845,-1.5637724720777573,-0.546653150542837,-1.3148545733409518,0.8411331434019971,-0.968206299005301,-1.1493316099528803,0.7
0.1505881047209235,1.1749007030206804,1.1429859977762666,0.0042554615804763956,-0.5152952144198187,0.6664722523390099,1.464184080378071,0.23380687047319054,1.518323526636152,-1.3195043134667814,0.4496901290750282,0.08672618971382579,3.1
-1.540947383121313,-1.3691916939483613,-1.8128190947559761,-1.126184885923538,2.3601506507341576,-1.691608142866794,-1.6052919546775435,-1.4291340893387374,-1.0395660130192899,0.8178378608481559,-0.7035699453936392,-0.7016113818090212,0.6
2.0470138065834873,1.899671211459535,1.6634562768818126,1.8597762339986816,-1.8944683443126762,0.9750061358238815,1.467149757706627,1.588134554001003,-0.21370033205430428,1.1032050721327116,0.6111414059147324,0.9012511708073507,4.3
-0.7928598575122112,-0.7035861249739027,-0.6437030200487421,-0.7151156686493508,1.124099260735842,-0.6558158197390109,-0.3063252847699501,-0.8093570138260097,-0.17928926201409645,-0.6089981955746225,-0.7297512335298073,-0.4831818365420709,1.4
-0.883392742777007,-0.9846195874297852,-1.055418315460592,-1.0005804028675362,1.7312823996823832,-0.7880446269468131,-0.7155887561106987,-1.375573107504304,-0.2595817587745813,-0.6614125813207653,-0.8521872574607121,-0.6066367673752697,1.1
0.18394232560795348,-0.30422278358922755,-0.17761023279004426,0.25546442769247957,-0.4459028556830712,-0.32524380171950573,-0.4931629564689875,0.3715351094760189,-0.9133920895385282,1.8428302932171723,-0.014129357807874686,0.0328127094110578,2.3
0.4269516492134579,0.5240863689123209,0.6069792924287639,1.2317538187186736,-0.9186382995771638,1.7904171136053277,-0.40715831394085916,0.5500717155907965,-1.1542695798199825,0.1131555635944571,-1.1578922983447946,-1.1761224160574457,4.0
0.4936600909875179,-0.31901401845532656,-0.19314665903200084,-0.7208249633337146,0.4301756733683666,-0.45747260892730784,0.5270300445543278,0.07312392496989076,-0.16781890533402746,0.3635798510482511,0.07776182996416704,0.35469459041286594,1.9
-0.054302109299403746,-0.28943154872312854,-0.1659579131085768,-0.7493714367555331,-0.3851845417884171,-1.3610361248472889,0.33722669552673423,-0.45993537042994503,0.6809874889910971,0.6605947036097275,1.9558842347910619,1.9510404604632632,1.4
-0.7452109705307397,-1.1916968755551725,-1.4088720124651046,-0.8521387410740798,0.3651203370526658,-1.1186166449663182,-0.6948290148108056,-1.0542072164977045,-0.4545778223357584,1.790415907471029,0.6984123663686268,0.9665386757738815,0.8
-0.754740747927034,-0.25984907899093024,-0.13876916718515275,-0.9549060453926266,-0.020874658420492468,-0.8100827614814468,0.31350127689828505,-0.056952745199447166,0.4974617821099889,-0.3411024462054477,0.3767932091664813,0.5084400272471725,1.2
-0.6308536417752083,-0.15631043492823676,-0.03001418349145657,0.7350451811790311,0.2306726420002174,0.732586655942911,-1.3561750590788269,-0.27884824137067066,-0.9478031595787361,-1.1214944117591306,-1.6299255226821816,-1.5142658336474977,2.8
2.4853835668130246,2.432155666639102,2.0207940804468145,1.7227531615739526,-1.5735286851552188,1.217425615704852,2.027662772803739,1.6978070406143664,0.9103946225924819,-0.11397344130549529,1.4065905425224334,1.279037740673753,5.6
-0.5593803113030011,-0.36338772305362393,-0.2514082574393381,-0.6009297749620767,0.7120821307364035,-0.721930223342912,0.7079363615962528,-0.4165764803734991,0.5204024954701273,-0.0557352349208921,0.7500049047546055,0.8655300960012634,1.6
-0.0495372206012566,0.3909652551174291,0.49822430873506773,-0.4696159972217114,-0.19435555526236134,0.5342434451312078,0.6664168789964668,-0.19723150714677237,2.5850666978825916,-1.9775960456127977,0.29208904166711297,-0.5554687413016858,2.0
-0.03524255450681516,0.5388776037784199,0.6263998252312097,-0.6237669536995315,-0.6280577973670335,1.3055781538433866,1.0519549317087662,-0.4114754344845054,2.0230192205591986,-1.3486234166590831,1.214337750228413,0.3809725094636276,2.2
-0.28301676681046667,-0.21547537439263312,-0.08050756877781551,0.2611737223768433,-0.43289178841993103,0.5122053105965741,-1.258307707236474,-0.245691443092212,0.22217322178832716,-1.913534018589734,-1.6075944239778024,-1.4157915193172042,1.9
1.8945373682427784,1.9736273857900306,1.7178337687286607,1.049056388819035,-1.321981384734509,0.7105485214082773,1.5768798188632045,1.1877024517150019,0.9103946225924819,-0.2362736747131621,1.2189579775465604,1.115577619643872,3.9
0.012406332474656284,0.1247230275276458,0.2574097019847405,-0.8407201517053524,-0.43722881084097776,-0.3913582053234068,0.8265634547384989,-0.3375102690940976,2.4015409910014838,-1.4068616230436863,1.7651715182697576,0.5197838820842402,1.8
-0.654678085265944,-0.45213513225021834,-0.34462681489107766,-0.43536022911552913,-0.31579218305166956,0.13755702350780155,-1.3532093817502708,-0.8782211333274238,-0.6725145992570741,-0.5915267336592412,-1.153272071026647,-0.9704848773088912,1.1
1.7658853733928055,1.1453182332884824,1.1196813584133316,2.3279383981165056,-1.5214844161026582,0.5342434451312078,0.4736478526403171,1.3101275530508494,-1.0510363696993594,1.778768266194109,-0.24411400653343132,-0.28750034060264557,3.8
1.027327625179998,2.4765293712373997,2.0518669329307277,1.500090668883768,-1.1571745327347336,1.3055781538433866,1.2091358301222421,1.2999254612728621,1.1627424695540054,-1.4883951119821306,-0.311620661237473,-0.40329213545548465,4.8
0.8462618546504066,0.1247230275276458,0.26129380854522966,1.9168691808423186,-1.0964562188400795,1.7243027100014265,-0.3419134127126239,0.7617651199840327,-1.5557320636224061,2.023368733009442,-0.7366815745070284,-1.2870266989858032,3.8
-0.25442743462158385,-0.008398086267245962,0.1253500789281094,0.36965032137975373,-0.2290517346307351,0.005328216299999472,-0.1432130316993619,0.1827964115832541,-0.08752640857354241,-0.07320669683627289,-0.17635067253393702,0.08413158461811335,2.3
0.431716537911605,0.6719987175733116,0.739038915485395,-0.5780925962246218,-0.4502398781041179,-0.23709126358097102,1.2565866673791404,0.6469915874816757,-0.08752640857354241,0.7363043719097115,0.5076996498473225,0.8012381953156468,3.0
0.39836231702457503,0.09514055779544749,0.23022095606131643,0.6208592874917569,-0.7972016717878556,1.151311212100951,-0.6592408868681319,0.629137926870198,-1.372206356741298,0.7712472957404735,-1.0490602770728794,-1.266179348740021,4.3
2.1280169144519885,1.9292536811917338,1.6828768096842583,0.15840641805829653,-0.8969531874719302,0.5342434451312078,2.0899419967034185,1.6723018111693981,0.4401099987096427,-0.28286423982084447,0.345735014416713,0.5090434237810588,4.4
1.151214731331824,1.1601094681545812,1.12744957153431,0.2097900702175699,-0.8405718959983228,0.24774769618096998,1.5353603362634185,1.2565665712164162,0.3483471452690886,-0.2479213159900825,0.2507636750992395,0.4406785964917069,3.4
-0.6642078626622383,-1.0733669966263797,-1.1913620450777123,-0.29833715669080013,0.3044020231580117,-0.08282432183853526,-1.0862984221802172,-0.6206183159332448,-1.085447439739567,1.062438327663489,-0.6376033664623133,-0.671079517194359,0.7
-0.526026090415971,-0.8219160039026954,-0.8107196021497756,-0.9035223932333533,1.5057572337879535,-0.5456251470658425,-0.3122566394270624,-1.036353555886227,-0.8675106628182513,0.6431232416943463,-0.6106520404397869,-0.5101838314334962,1.3
-0.14959988326234663,-0.23026660925873216,-0.09604399501977211,-0.8921038038646258,-0.10327808442038018,-0.8541590305507141,0.008036512057001706,-0.12326634175636454,-0.08752640857354241,0.014150612740631908,-0.06841702879610596,0.16151719008907045,1.3
-1.0358691811177156,-1.1621144058229742,-1.3389580943763,-0.7836272048617153,1.0069996553675806,-0.6998920888082784,-1.9077910421902706,-1.6484790625654642,-1.0395660130192899,-0.5158170653592573,-1.3750429822977197,-1.309593729353162,0.9
-0.6499131965677969,-0.36338772305362393,-0.2514082574393381,-0.9149409826020807,0.4128275836841797,-0.19301499451170367,0.5596524951684454,-0.931782115161857,1.002157476033036,-0.3876930113131301,1.1696755528196556,1.0150517570983648,1.5
-0.788094968814064,-0.48171760198241653,-0.3756996673749909,-0.3497208088500735,0.3737943818947592,-0.1489387254424363,0.1474233464991407,-0.36556602148356265,0.6351060622708198,-0.5507599891900193,0.32776746373502863,0.40996571291687856,1.5
-0.14959988326234663,-0.23026660925873216,-0.09604399501977211,-0.21269773642534454,-0.10327808442038018,-1.00842597229315,0.008036512057001706,-0.12326634175636454,-0.08752640857354241,0.014150612740631908,-0.06841702879610596,0.16151719008907045,2.4
-0.9024522975695956,-0.9106634130992898,-0.9388951186459176,-0.29833715669080013,0.4301756733683666,-0.08282432183853526,-1.2286509339509124,-0.2686461495926834,-1.131328866459844,1.2662720500096003,-0.5872942245535976,-0.6675798172978168,1.0
-1.1978753968547184,-0.8367072387687944,-0.8223719218312431,0.1412785340052054,0.9549553863150199,0.15959515804243524,-1.7595071757624632,-0.6537751142117035,-0.6151628158567279,-1.4476283675129085,-1.6512299042047498,-1.4664768281636789,1.6
-1.3932358334787514,-1.1916968755551725,-1.4049879059046155,-0.29833715669080013,1.2195137539988699,-0.08282432183853526,-0.2470117381988271,-1.3373152633368517,0.7612799857515816,0.1189793842329175,1.4171143936359911,1.3907566089228574,0.5
0.2840049882690435,0.6572074827072126,0.7312707023644167,-0.32117433542825496,-0.4849360574724917,-0.01670991823463421,1.4048705338069478,0.11648281502633673,-0.05311533853333499,0.7130090893558703,0.5556986780969642,0.8359033261874315,3.0
-0.14959988326234663,-0.23026660925873216,-0.09604399501977211,0.9634169685535794,-0.10327808442038018,0.5342434451312078,0.008036512057001706,-0.12326634175636454,-0.08752640857354241,0.014150612740631908,-0.06841702879610596,0.16151719008907045,3.2
-0.854803410588124,-0.5704650111790109,-0.4922228641896654,-0.07567466400061552,0.4258386509473199,0.0934807544385342,-1.5519097627635328,-0.07990745169991857,-1.3148545733409518,-0.3003357017362253,-1.4510200537516982,-1.5277819160065578,1.6
-1.1311669550806585,-0.45213513225021834,-0.3407427083305885,-0.7779179101773517,1.0416958347359544,-0.4133963398580405,0.3283296635410658,-0.5772594258767989,0.16482143838798094,-0.0557352349208921,0.1783801137815978,0.41753833941715573,1.4
-0.25919232331973097,-1.0585757617602807,-1.15640508603331,-0.6466041324369863,-0.05557083778886624,-0.4354344743926742,-1.000293779652089,-0.8374127662154747,-0.6381035292168663,0.9867286593635051,-0.13374190948880027,0.07019312468533281,1.0
0.365008096137545,0.021184383464952092,0.14477061173055517,-0.39539516632498317,0.009484498526834582,-0.17097685997707,0.4677164979832048,0.3281762194195729,-0.14487819197388863,-0.00914466981320929,-0.19226478885200005,0.06741750062945456,2.3
-0.44978787124561675,-0.39297019278582196,-0.28248110992325126,0.7464637705477585,-0.003526568736305583,1.1733493466355847,-1.3710034457216076,-0.13346843353435184,-1.1198585097797749,-0.6381172987669241,-1.4874685137059716,-1.4453881193043423,2.2
-0.5974994208881782,-0.8810809433670918,-0.900054053041026,-0.20127914705661712,0.25235775410545097,0.9750061358238815,-1.6052919546775435,-0.7404928943245954,-1.1886806498601903,-0.29451188109776527,-1.3717061514568356,-1.380492822084838,1.5
-0.1877189928475238,0.1986792018581412,0.32343951351305605,0.0784762924772046,-0.7408203803142482,0.26978583071560364,0.491441916611654,0.3944898159764903,1.0709796161134513,-0.6672364019592257,0.8685907392537205,0.6975445009672336,2.2
0.021936109870950574,-0.6592124203756056,-0.6009778478833615,-0.11563972679116148,-0.246399824314922,0.0934807544385342,-0.682966305496581,-0.2635451037036897,-0.5348703190962433,0.8935475291481403,-0.04852438339852704,0.1851401643907304,1.3
-0.3068412103012024,0.36138278538523105,0.46715145625115456,-0.44106952379989284,-0.13797426378875396,0.005328216299999472,0.728696102896146,-0.05950326814394399,0.268054648508604,-0.6497649400438444,-0.27260540832867325,-0.07401864691356515,2.5
-0.31160609899934955,-0.17110166979433578,-0.03778239661243487,-0.8806852144958984,-0.26808493642015563,-0.9202734341546152,0.5448241085256647,-0.6818308666011685,2.1262524306798216,-1.2845613896360195,1.5767689154075266,0.571555304691711,1.5
1.4323431645225055,2.62444171989839,2.160621916624424,2.3279383981165056,-0.7841906045247155,1.4157688265165551,1.1765133795081244,1.4300021314422,-0.7183960259773512,0.8993713497866003,-0.2838992973285889,-0.1212645955168864,6.3
-0.14959988326234663,-0.23026660925873216,-0.09604399501977211,0.06705770310847718,-0.10327808442038018,-0.060786187303901576,0.008036512057001706,-0.12326634175636454,-0.08752640857354241,0.014150612740631908,-0.06841702879610596,0.16151719008907045,2.6
0.8033778563670824,0.6719987175733116,0.7351548089249059,-0.5438368281184396,-0.8492459408404163,-0.19301499451170367,1.307003181964595,1.016817414433715,1.3233274630749745,-0.5915267336592412,1.4594664773856751,1.0610909126339119,2.5
-0.14959988326234663,-0.23026660925873216,-0.09604399501977211,-1.0862198231329918,-0.10327808442038018,-1.1847310485702194,0.008036512057001706,-0.12326634175636454,-0.08752640857354241,0.014150612740631908,-0.06841702879610596,0.16151719008907045,1.0
-1.540947383121313,-1.0733669966263797,-1.1952461516382014,-1.0690919390799007,2.138962507260775,-1.3169598557780213,-0.10169354909957581,-1.2965068962249027,0.42863964202957366,-0.2071545715208605,0.42042868939342815,0.5804855733932328,0.7
-1.016809626325127,-0.8219160039026954,-0.8107196021497756,0.22691795427066103,0.39981651642103955,0.9750061358238815,-1.9018596875331584,-1.105217675387641,-0.9363328028986668,-1.3486234166590831,-1.747227960704033,-1.6194680193306272,1.3
0.2363561012875721,0.8938672405647982,0.9215919238283851,-0.6009297749620767,-0.3591624072621368,-0.060786187303901576,1.5531544002347555,0.10628072324834943,1.002157476033036,-0.6381172987669241,0.7954371400497211,0.6699692793686159,2.4
1.4037538323336225,1.2932305819494732,1.232320448667517,1.7855554031019534,-1.6255729542077795,1.217425615704852,0.5744808818112261,1.7488174995043029,-0.15634854865395803,0.15974612870213992,-0.07547570942105337,0.19708741576168523,4.5
-0.14959988326234663,-0.23026660925873216,-0.09604399501977211,-0.5838018909089856,-0.10327808442038018,-0.19301499451170367,0.008036512057001706,-0.12326634175636454,-0.08752640857354241,0.014150612740631908,-0.06841702879610596,0.16151719008907045,1.1
-0.7976247462103583,-1.0142020571619834,-1.0903752745049944,-0.2869185673220727,0.34343522494743217,-0.03874805276926789,-1.457008088249736,-0.40382386565101497,-1.8883724073444144,1.5982298264018386,-1.189463851685468,-2.0492975402447486,1.1
-0.4021389842641453,-0.7183773598400017,-0.6592394462906987,-0.20698844174098083,-0.016537635999445747,0.313862099784871,-1.4065915736642813,-0.5849109947102893,-0.7642774526976281,-0.6847078638746065,-1.272884622707573,-1.117954990190777,1.6
0.3125943204579264,1.0565708240918876,1.053651546885016,0.3411038479579352,-0.8492459408404163,-0.03874805276926789,1.4790124670208518,0.8178766247629627,0.39422857198936584,0.04909353657139391,0.6563169619143955,0.8222363946949006,3.6
0.7986129676689352,0.938240945163095,0.9604329894332765,1.9910900117390469,-0.9750195910507712,0.5783197142004752,-0.16990412765636723,0.9071449278203515,-1.3148545733409518,0.9750810180865843,-0.910453457528459,-1.1049216250588265,3.4
-0.5117314243215296,-0.6148387157773082,-0.5388321429155352,-0.8178829729678976,-0.04255977052572608,-1.3610361248472889,-0.20845793292759718,-0.5415521046538433,0.8530428391921357,-0.1256210825824157,1.2779942155006656,1.1930235647682184,1.1
-1.11210740028807,-0.9846195874297852,-1.0359977826581463,-1.2118243061889935,0.9896515656833936,-1.6034556047282593,-0.00679187458577904,-1.0669598312201887,0.9333353359526204,-0.4459312176977333,0.9504714345031091,0.8602202065030621,0.6
-1.2264647290436013,-1.1916968755551725,-1.4088720124651046,-0.8863945091802621,0.5819714581050018,-1.0965785104316845,-1.578600858720538,-1.1434755195550934,-0.8904513761783899,0.04909353657139391,-0.9684629783007536,-0.8571368384182929,0.5
1.3561049453521512,-0.05277179086554331,0.08262490676272877,-0.6808599005431686,0.4735458975788338,-0.4354344743926742,0.6011719777682315,-0.245691443092212,0.14188072502784252,-0.29451188109776527,-0.0870262777164216,0.15237573260068815,2.1
2.649772226899101,2.62444171989839,2.8014994991051334,2.3279383981165056,-2.163363734417573,2.4956374187136054,2.59707281988652,2.6539343294326123,-0.5348703190962433,1.3827484627788067,0.26719115000820776,0.5196632027774627,10.2
1.1750391748225597,0.6424162478411136,0.7157342761224601,-0.5666740068558944,-0.24206280189387527,0.005328216299999472,1.0727146730086592,0.6469915874816757,1.0250981893931743,-1.127318232397591,0.08058530221414566,0.01365486946015809,2.6
-0.7928598575122112,-0.6000474809112092,-0.5116433969921111,-1.063382644395537,0.22633561957917067,-1.0745403758970509,0.432128370040531,-0.14877157120133275,1.105390686153659,-0.4401073970592733,1.3005819935004967,1.054966437814963,0.8
1.9564809213186913,2.4913206061034985,2.059635146051706,0.38677820543284486,-1.5258214385237048,0.29182396525023735,2.59707281988652,2.044678161065934,0.7842206991117201,0.1189793842329175,1.4625466289311062,1.4214694924976856,4.4
-1.0215745150232742,-1.0289932920280824,-1.1292163401098858,-0.5267089440653485,0.7337672428416371,-0.9863878377585162,-1.0358819075947627,-0.5645068111543148,-0.6725145992570741,1.341981718309585,0.034639708328124796,0.23148101819322187,1.0
0.20300188040054207,-0.21547537439263312,-0.08050756877781551,-0.4924531759591662,0.1916394402107969,0.04940448536926684,0.38467753278363265,-0.5543047193763274,-0.4889888923759662,0.7304805512712511,-0.09652341164816901,0.14772957928976108,2.3
-0.9691607393436555,-0.6740036552417046,-0.6165142741253181,-0.29833715669080013,-0.003526568736305583,-0.08282432183853526,-0.3775015406552977,-0.47268798515242916,-0.29399282881478894,1.7554729836402674,0.9522681895712779,1.2750553235501014,1.0
0.6604311954226679,0.37617402025133007,0.4826878824931112,-0.7664993208086243,-0.22037768978864167,-0.6558158197390109,0.8918083559667341,0.0680228790808971,1.1512721128739358,-1.2088517213360352,0.12807097187288272,-0.006287385984794175,2.0
0.8700862981411424,0.5536688386445192,0.6380521449126771,2.1338223788481394,-1.0834451515769392,2.4956374187136054,0.1948741837560391,1.0295700291561989,-0.09899676525361181,0.41017041615593347,0.21713868739494524,0.4954670017686103,3.5
-1.8792544806897602,-1.2804442847517667,-1.5797727011266272,-0.732243552702442,2.481587278523466,-1.140654779500952,-1.8306834316478107,-1.676534814954929,-0.6495738858969358,-0.9933703577130035,-1.3812032853885827,-1.201103032560351,0.6
2.649772226899101,2.62444171989839,2.2849133265600763,0.38106891074848115,-1.4087218331554434,0.37997650338877204,2.59707281988652,2.016622408676469,0.2909953618687424,0.3985227748790131,0.8495964713902258,1.0565654386297625,5.1
1.0035031816892623,0.21347043672424024,0.3389759397550126,-0.5438368281184396,0.5602863459997682,-0.32524380171950573,0.6782795883106914,0.0782249708588844,0.7498096290715123,-1.1331420530360512,-0.26875521889688364,-0.20730894124911625,2.3
-0.14007010586605234,-0.8367072387687944,-0.8223719218312431,-0.29833715669080013,1.3322763369460846,-0.08282432183853526,0.12073225054213538,-0.041649607532466236,-0.6036924591766587,0.8527807846789179,-0.17070372803397893,0.042316204819771726,1.1
-1.17881584206213,-1.3396092242161632,-1.7429051766671715,-0.9491967507082629,1.8657300947348314,-1.0525022413624172,-1.5845322133776503,-1.518402392396126,-1.5672024203024755,1.5749345438479978,-0.9199505914602064,-1.4098178936317267,0.6
1.1750391748225597,0.9826146497613922,0.9915058419171897,1.9967993064234106,-1.2656000932609015,1.7463408445360604,0.4350940473690872,1.2769707547723907,-0.20222997537423487,0.6023564972251243,0.21585529091768224,0.5039748928964118,5.6
-0.3878443181697039,0.331800315653033,0.4477309234487088,-0.6009297749620767,0.6990710634732633,0.027366350834633152,0.34908940484095885,-0.5696078570433084,1.3462681764351134,-1.7446432200743849,-0.5654764844401242,-0.6837508444059778,1.7
